"","group","Day","Pig","Treatment","Sample.type","All","Order","value","value2"
"2258","X9P272R2D7","D7","P272","INFfeed","Fecal","D7_INFfeed","Campylobacterales",8e-04,0.0077
"2259","X9P272R2D7","D7","P272","INFfeed","Fecal","D7_INFfeed","Mollicutes_RF39",8e-04,0.0077
"2260","X9P302R3D7","D7","P302","INFinject","Fecal","D7_INFinject","Bacteria_unclassified",8e-04,0.0077
"2261","X9P272R2D7","D7","P272","INFfeed","Fecal","D7_INFfeed","Betaproteobacteriales",8e-04,0.0077
"2262","X9P302R3D7","D7","P302","INFinject","Fecal","D7_INFinject","Fibrobacterales",8e-04,0.0077
"2263","X9P302R3D7","D7","P302","INFinject","Fecal","D7_INFinject","Bacteroidetes_unclassified",8e-04,0.0077
"2264","X9P312R4D7","D7","P312","INFnm","Fecal","D7_INFnm","Campylobacterales",8e-04,0.0077
"2265","X9P312R4D7","D7","P312","INFnm","Fecal","D7_INFnm","Erysipelotrichales",8e-04,0.0077
"2266","X9P295R3D7","D7","P295","INFinject","Fecal","D7_INFinject","Spirochaetales",8e-04,0.0077
"2267","X9P295R3D7","D7","P295","INFinject","Fecal","D7_INFinject","Mollicutes_RF39",8e-04,0.0077
"2268","X9P312R4D7","D7","P312","INFnm","Fecal","D7_INFnm","Mollicutes_RF39",8e-04,0.0077
"2269","X9P312R4D7","D7","P312","INFnm","Fecal","D7_INFnm","Gastranaerophilales",8e-04,0.0077
"2270","X9P295R3D7","D7","P295","INFinject","Fecal","D7_INFinject","Betaproteobacteriales",8e-04,0.0077
"2271","X9P271R2D7","D7","P271","INFfeed","Fecal","D7_INFfeed","WCHB1-41",8e-04,0.0077
"2272","X9P273R2D7","D7","P273","INFfeed","Fecal","D7_INFfeed","Enterobacteriales",8e-04,0.0077
"2273","X9P273R2D7","D7","P273","INFfeed","Fecal","D7_INFfeed","Desulfovibrionales",8e-04,0.0077
"2274","X9P273R2D7","D7","P273","INFfeed","Fecal","D7_INFfeed","Gastranaerophilales",8e-04,0.0077
"2275","X9P303R3D7","D7","P303","INFinject","Fecal or Fecal swab","D7_INFinject","Campylobacterales",8e-04,0.0077
"2276","X9P321R4D7","D7","P321","INFnm","Fecal","D7_INFnm","Campylobacterales",8e-04,0.0077
"2277","X9P269R2Dm3","DNEG3","P269","INFfeed","Fecal Swab","DNEG3_INFfeed","Coriobacteriales",0.0015,0.0077
"2278","X9P321R4D7","D7","P321","INFnm","Fecal","D7_INFnm","Aeromonadales",8e-04,0.0077
"2279","X9P321R4D7","D7","P321","INFnm","Fecal","D7_INFnm","Erysipelotrichales",8e-04,0.0077
"2280","X9P269R2Dm3","DNEG3","P269","INFfeed","Fecal Swab","DNEG3_INFfeed","Mollicutes_RF39",0.0015,0.0077
"2281","X9P303R3D7","D7","P303","INFinject","Fecal or Fecal swab","D7_INFinject","Mollicutes_RF39",8e-04,0.0077
"2282","X9P305R3D7","D7","P305","INFinject","Fecal","D7_INFinject","Mollicutes_RF39",8e-04,0.0077
"2283","X9P294R3D7","D7","P294","INFinject","Fecal","D7_INFinject","Gammaproteobacteria_unclassified",8e-04,0.0077
"2284","X9P321R4D7","D7","P321","INFnm","Fecal","D7_INFnm","Gammaproteobacteria_unclassified",8e-04,0.0077
"2285","X9P323R4D7","D7","P323","INFnm","Fecal","D7_INFnm","Desulfovibrionales",8e-04,0.0077
"2286","X9P281R2Dm3","DNEG3","P281","INFfeed","Fecal Swab","DNEG3_INFfeed","Bacteria_unclassified",0.0015,0.0077
"2287","X9P294R3D7","D7","P294","INFinject","Fecal","D7_INFinject","Pirellulales",8e-04,0.0077
"2288","X9P303R3D7","D7","P303","INFinject","Fecal or Fecal swab","D7_INFinject","Pirellulales",8e-04,0.0077
"2289","X9P323R4D7","D7","P323","INFnm","Fecal","D7_INFnm","Gastranaerophilales",8e-04,0.0077
"2290","X9P305R3D7","D7","P305","INFinject","Fecal","D7_INFinject","Deltaproteobacteria_unclassified",8e-04,0.0077
"2291","X9P303R3D7","D7","P303","INFinject","Fecal or Fecal swab","D7_INFinject","Rhodospirillales",8e-04,0.0077
"2292","X9P321R4D7","D7","P321","INFnm","Fecal","D7_INFnm","Fibrobacterales",8e-04,0.0077
"2293","X9P273R2Dm3","DNEG3","P273","INFfeed","Fecal Swab","DNEG3_INFfeed","Bacteroidia_unclassified",0.0015,0.0077
"2294","X9P313R4D7","D7","P313","INFnm","Fecal","D7_INFnm","Enterobacteriales",8e-04,0.0077
"2295","X9P291R3D7","D7","P291","INFinject","Fecal or Fecal swab","D7_INFinject","Campylobacterales",8e-04,0.0077
"2296","X9P304R3D7","D7","P304","INFinject","Fecal","D7_INFinject","Campylobacterales",8e-04,0.0077
"2297","X9P274R2D7","D7","P274","INFfeed","Fecal or Fecal swab","D7_INFfeed","Coriobacteriales",8e-04,0.0077
"2298","X9P266R2Dm3","DNEG3","P266","INFfeed","Fecal Swab","DNEG3_INFfeed","Aeromonadales",0.0015,0.0077
"2299","X9P291R3D7","D7","P291","INFinject","Fecal or Fecal swab","D7_INFinject","Spirochaetales",8e-04,0.0077
"2300","X9P304R3D7","D7","P304","INFinject","Fecal","D7_INFinject","Spirochaetales",8e-04,0.0077
"2301","X9P266R2Dm3","DNEG3","P266","INFfeed","Fecal Swab","DNEG3_INFfeed","Mollicutes_RF39",0.0015,0.0077
"2302","X9P267R2Dm3","DNEG3","P267","INFfeed","Fecal Swab","DNEG3_INFfeed","Gammaproteobacteria_unclassified",0.0015,0.0077
"2303","X9P278R2Dm3","DNEG3","P278","INFfeed","Fecal Swab","DNEG3_INFfeed","Desulfovibrionales",0.0015,0.0077
"2304","X9P281R2D7","D7","P281","INFfeed","Fecal","D7_INFfeed","Desulfovibrionales",8e-04,0.0077
"2305","X9P291R3D7","D7","P291","INFinject","Fecal or Fecal swab","D7_INFinject","Desulfovibrionales",8e-04,0.0077
"2306","X9P314R4D7","D7","P314","INFnm","Fecal","D7_INFnm","Desulfovibrionales",8e-04,0.0077
"2307","X9P278R2Dm3","DNEG3","P278","INFfeed","Fecal Swab","DNEG3_INFfeed","Verrucomicrobiales",0.0015,0.0077
"2308","X9P278R2Dm3","DNEG3","P278","INFfeed","Fecal Swab","DNEG3_INFfeed","Pirellulales",0.0015,0.0077
"2309","X9P281R2D7","D7","P281","INFfeed","Fecal","D7_INFfeed","Gastranaerophilales",8e-04,0.0077
"2310","X9P304R3D7","D7","P304","INFinject","Fecal","D7_INFinject","Gastranaerophilales",8e-04,0.0077
"2311","X9P314R4D7","D7","P314","INFnm","Fecal","D7_INFnm","Gastranaerophilales",8e-04,0.0077
"2312","X9P266R2Dm3","DNEG3","P266","INFfeed","Fecal Swab","DNEG3_INFfeed","Deltaproteobacteria_unclassified",0.0015,0.0077
"2313","X9P291R3D7","D7","P291","INFinject","Fecal or Fecal swab","D7_INFinject","Betaproteobacteriales",8e-04,0.0077
"2314","X9P314R4D7","D7","P314","INFnm","Fecal","D7_INFnm","Clostridia_unclassified",8e-04,0.0077
"2315","X9P274R2D7","D7","P274","INFfeed","Fecal or Fecal swab","D7_INFfeed","Fusobacteriales",8e-04,0.0077
"2316","X9P322R4D7","D7","P322","INFnm","Fecal","D7_INFnm","Bifidobacteriales",8e-04,0.0077
"2317","X9P271R2Dm3","DNEG3","P271","INFfeed","Fecal Swab","DNEG3_INFfeed","Aeromonadales",0.0015,0.0077
"2318","X9P315R4D7","D7","P315","INFnm","Fecal","D7_INFnm","Aeromonadales",8e-04,0.0077
"2319","X9P275R2Dm3","DNEG3","P275","INFfeed","Fecal Swab","DNEG3_INFfeed","Erysipelotrichales",0.0015,0.0077
"2320","X9P315R4D7","D7","P315","INFnm","Fecal","D7_INFnm","Erysipelotrichales",8e-04,0.0077
"2321","X9P322R4D7","D7","P322","INFnm","Fecal","D7_INFnm","Spirochaetales",8e-04,0.0077
"2322","X9P275R2Dm3","DNEG3","P275","INFfeed","Fecal Swab","DNEG3_INFfeed","Gammaproteobacteria_unclassified",0.0015,0.0077
"2323","X9P275R2Dm3","DNEG3","P275","INFfeed","Fecal Swab","DNEG3_INFfeed","Desulfovibrionales",0.0015,0.0077
"2324","X9P315R4D7","D7","P315","INFnm","Fecal","D7_INFnm","Desulfovibrionales",8e-04,0.0077
"2325","X9P315R4D7","D7","P315","INFnm","Fecal","D7_INFnm","Bacteria_unclassified",8e-04,0.0077
"2326","X9P322R4D7","D7","P322","INFnm","Fecal","D7_INFnm","Bacteria_unclassified",8e-04,0.0077
"2327","X9P282R2D7","D7","P282","INFfeed","Fecal","D7_INFfeed","Gastranaerophilales",8e-04,0.0077
"2328","X9P293R3D7","D7","P293","INFinject","Fecal","D7_INFinject","Betaproteobacteriales",8e-04,0.0077
"2329","X9P275R2Dm3","DNEG3","P275","INFfeed","Fecal Swab","DNEG3_INFfeed","Clostridia_unclassified",0.0015,0.0077
"2330","X9P275R2Dm3","DNEG3","P275","INFfeed","Fecal Swab","DNEG3_INFfeed","Bacteroidetes_unclassified",0.0015,0.0077
"2331","X9P299R3D0","D0","P299","INFinject","Fecal or Fecal swab","D0_INFinject","Bacteria_unclassified",8e-04,0.0059
"2332","X9P299R3D0","D0","P299","INFinject","Fecal or Fecal swab","D0_INFinject","Deferribacterales",8e-04,0.0059
"2333","X9P299R3D0","D0","P299","INFinject","Fecal or Fecal swab","D0_INFinject","Rhodospirillales",8e-04,0.0059
"2334","X9P297R3D0","D0","P297","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetales",8e-04,0.0059
"2335","X9P297R3D0","D0","P297","INFinject","Fecal or Fecal swab","D0_INFinject","Deferribacterales",8e-04,0.0059
"2336","X9P293R3D0","D0","P293","INFinject","Fecal or Fecal swab","D0_INFinject","Rhodospirillales",8e-04,0.0059
"2337","X9P293R3D0","D0","P293","INFinject","Fecal or Fecal swab","D0_INFinject","WCHB1-41",8e-04,0.0059
"2338","X9P302R3D0","D0","P302","INFinject","Fecal or Fecal swab","D0_INFinject","Bifidobacteriales",8e-04,0.0059
"2339","X9P295R3D0","D0","P295","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetales",8e-04,0.0059
"2340","X9P295R3D0","D0","P295","INFinject","Fecal or Fecal swab","D0_INFinject","Mollicutes_RF39",8e-04,0.0059
"2341","X9P302R3D0","D0","P302","INFinject","Fecal or Fecal swab","D0_INFinject","Desulfovibrionales",8e-04,0.0059
"2342","X9P291R3D0","D0","P291","INFinject","Fecal or Fecal swab","D0_INFinject","Bacteria_unclassified",8e-04,0.0059
"2343","X9P291R3D0","D0","P291","INFinject","Fecal or Fecal swab","D0_INFinject","Clostridia_unclassified",8e-04,0.0059
"2344","X9P291R3D0","D0","P291","INFinject","Fecal or Fecal swab","D0_INFinject","Synergistales",8e-04,0.0059
"2345","X9P286R3D0","D0","P286","INFinject","Fecal or Fecal swab","D0_INFinject","Campylobacterales",8e-04,0.0059
"2346","X9P305R3D0","D0","P305","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetales",8e-04,0.0059
"2347","X9P305R3D0","D0","P305","INFinject","Fecal or Fecal swab","D0_INFinject","Gammaproteobacteria_unclassified",8e-04,0.0059
"2348","X9P300R3D0","D0","P300","INFinject","Fecal or Fecal swab","D0_INFinject","Desulfovibrionales",8e-04,0.0059
"2349","X9P305R3D0","D0","P305","INFinject","Fecal or Fecal swab","D0_INFinject","Desulfovibrionales",8e-04,0.0059
"2350","X9P300R3D0","D0","P300","INFinject","Fecal or Fecal swab","D0_INFinject","Bacteria_unclassified",8e-04,0.0059
"2351","X9P286R3D0","D0","P286","INFinject","Fecal or Fecal swab","D0_INFinject","WCHB1-41",8e-04,0.0059
"2352","X9P300R3D0","D0","P300","INFinject","Fecal or Fecal swab","D0_INFinject","Synergistales",8e-04,0.0059
"2353","X9P300R3D0","D0","P300","INFinject","Fecal or Fecal swab","D0_INFinject","Oligosphaerales",8e-04,0.0059
"2354","X9P286R3D0","D0","P286","INFinject","Fecal or Fecal swab","D0_INFinject","Bacteroidia_unclassified",8e-04,0.0059
"2355","X9P300R3D0","D0","P300","INFinject","Fecal or Fecal swab","D0_INFinject","Bacteroidia_unclassified",8e-04,0.0059
"2356","X9P296R3D0","D0","P296","INFinject","Fecal or Fecal swab","D0_INFinject","Lactobacillales",8e-04,0.0059
"2357","X9P296R3D0","D0","P296","INFinject","Fecal or Fecal swab","D0_INFinject","Aeromonadales",8e-04,0.0059
"2358","X9P301R3D0","D0","P301","INFinject","Fecal or Fecal swab","D0_INFinject","Aeromonadales",8e-04,0.0059
"2359","X9P296R3D0","D0","P296","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetales",8e-04,0.0059
"2360","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Gammaproteobacteria_unclassified",8e-04,0.0046
"2361","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Pirellulales",8e-04,0.0046
"2362","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Deferribacterales",8e-04,0.0046
"2363","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Oligosphaerales",8e-04,0.0046
"2364","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Izimaplasmatales",8e-04,0.0046
"2365","X9P302R3Dm3","DNEG3","P302","INFinject","Fecal Swab","DNEG3_INFinject","Bifidobacteriales",8e-04,0.0046
"2366","X9P302R3Dm3","DNEG3","P302","INFinject","Fecal Swab","DNEG3_INFinject","Mollicutes_RF39",8e-04,0.0046
"2367","X9P302R3Dm3","DNEG3","P302","INFinject","Fecal Swab","DNEG3_INFinject","Gammaproteobacteria_unclassified",8e-04,0.0046
"2368","X9P302R3Dm3","DNEG3","P302","INFinject","Fecal Swab","DNEG3_INFinject","Elusimicrobiales",8e-04,0.0046
"2369","X9P311R4Dm3","DNEG3","P311","INFnm","Fecal Swab","DNEG3_INFnm","Bifidobacteriales",8e-04,0.0046
"2370","X9P311R4Dm3","DNEG3","P311","INFnm","Fecal Swab","DNEG3_INFnm","Coriobacteriales",8e-04,0.0046
"2371","X9P290R3Dm3","DNEG3","P290","INFinject","Fecal Swab","DNEG3_INFinject","Desulfovibrionales",8e-04,0.0046
"2372","X9P289R3Dm3","DNEG3","P289","INFinject","Fecal Swab","DNEG3_INFinject","Pirellulales",8e-04,0.0046
"2373","X9P290R3Dm3","DNEG3","P290","INFinject","Fecal Swab","DNEG3_INFinject","Pirellulales",8e-04,0.0046
"2374","X9P290R3Dm3","DNEG3","P290","INFinject","Fecal Swab","DNEG3_INFinject","Gastranaerophilales",8e-04,0.0046
"2375","X9P289R3Dm3","DNEG3","P289","INFinject","Fecal Swab","DNEG3_INFinject","Deltaproteobacteria_unclassified",8e-04,0.0046
"2376","X9P290R3Dm3","DNEG3","P290","INFinject","Fecal Swab","DNEG3_INFinject","Clostridia_unclassified",8e-04,0.0046
"2377","X9P290R3Dm3","DNEG3","P290","INFinject","Fecal Swab","DNEG3_INFinject","Synergistales",8e-04,0.0046
"2378","X9P311R4Dm3","DNEG3","P311","INFnm","Fecal Swab","DNEG3_INFnm","Synergistales",8e-04,0.0046
"2379","X9P311R4Dm3","DNEG3","P311","INFnm","Fecal Swab","DNEG3_INFnm","Opitutales",8e-04,0.0046
"2380","X9P290R3Dm3","DNEG3","P290","INFinject","Fecal Swab","DNEG3_INFinject","Oligosphaerales",8e-04,0.0046
"2381","X9P311R4Dm3","DNEG3","P311","INFnm","Fecal Swab","DNEG3_INFnm","Izimaplasmatales",8e-04,0.0046
"2382","X9P247R1Dm3","DNEG3","P247","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Lactobacillales",8e-04,0.0045
"2383","X9P307R4Dm3","DNEG3","P307","INFnm","Fecal Swab","DNEG3_INFnm","Aeromonadales",8e-04,0.0045
"2384","X9P247R1Dm3","DNEG3","P247","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Pirellulales",8e-04,0.0045
"2385","X9P292R3Dm3","DNEG3","P292","INFinject","Fecal Swab","DNEG3_INFinject","Deltaproteobacteria_unclassified",8e-04,0.0045
"2386","X9P254R1Dm3","DNEG3","P254","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Betaproteobacteriales",8e-04,0.0045
"2387","X9P254R1Dm3","DNEG3","P254","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Bacteroidetes_unclassified",8e-04,0.0045
"2388","X9P292R3Dm3","DNEG3","P292","INFinject","Fecal Swab","DNEG3_INFinject","Elusimicrobiales",8e-04,0.0045
"2389","X9P254R1Dm3","DNEG3","P254","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Fusobacteriales",8e-04,0.0045
"2390","X9P254R1Dm3","DNEG3","P254","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Oligosphaerales",8e-04,0.0045
"2391","X9P292R3Dm3","DNEG3","P292","INFinject","Fecal Swab","DNEG3_INFinject","Pyrinomonadales",8e-04,0.0045
"2392","X9P313R4Dm3","DNEG3","P313","INFnm","Fecal Swab","DNEG3_INFnm","Coriobacteriales",8e-04,0.0045
"2393","X9P313R4Dm3","DNEG3","P313","INFnm","Fecal Swab","DNEG3_INFnm","Betaproteobacteriales",8e-04,0.0045
"2394","X9P316R4Dm3","DNEG3","P316","INFnm","Fecal Swab","DNEG3_INFnm","Betaproteobacteriales",8e-04,0.0045
"2395","X9P313R4Dm3","DNEG3","P313","INFnm","Fecal Swab","DNEG3_INFnm","WCHB1-41",8e-04,0.0045
"2396","X9P288R3Dm3","DNEG3","P288","INFinject","Fecal Swab","DNEG3_INFinject","Bacteroidetes_unclassified",8e-04,0.0045
"2397","X9P288R3Dm3","DNEG3","P288","INFinject","Fecal Swab","DNEG3_INFinject","Synergistales",8e-04,0.0045
"2398","X9P313R4Dm3","DNEG3","P313","INFnm","Fecal Swab","DNEG3_INFnm","Synergistales",8e-04,0.0045
"2399","X9P316R4Dm3","DNEG3","P316","INFnm","Fecal Swab","DNEG3_INFnm","Synergistales",8e-04,0.0045
"2400","X9P313R4Dm3","DNEG3","P313","INFnm","Fecal Swab","DNEG3_INFnm","Elusimicrobiales",8e-04,0.0045
"2401","X9P288R3Dm3","DNEG3","P288","INFinject","Fecal Swab","DNEG3_INFinject","Bacteroidia_unclassified",8e-04,0.0045
"2402","X9P316R4Dm3","DNEG3","P316","INFnm","Fecal Swab","DNEG3_INFnm","Izimaplasmatales",8e-04,0.0045
"2403","X9P252R1Dm3","DNEG3","P252","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Bifidobacteriales",8e-04,0.0045
"2404","X9P262R1Dm3","DNEG3","P262","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Bifidobacteriales",8e-04,0.0045
"2405","X9P287R3Dm3","DNEG3","P287","INFinject","Fecal Swab","DNEG3_INFinject","Erysipelotrichales",8e-04,0.0045
"2406","X9P322R4Dm3","DNEG3","P322","INFnm","Fecal Swab","DNEG3_INFnm","Erysipelotrichales",8e-04,0.0045
"2407","X9P262R1Dm3","DNEG3","P262","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Desulfovibrionales",8e-04,0.0045
"2408","X9P287R3Dm3","DNEG3","P287","INFinject","Fecal Swab","DNEG3_INFinject","Bacteria_unclassified",8e-04,0.0045
"2409","X9P322R4Dm3","DNEG3","P322","INFnm","Fecal Swab","DNEG3_INFnm","Bacteria_unclassified",8e-04,0.0045
"2410","X9P287R3Dm3","DNEG3","P287","INFinject","Fecal Swab","DNEG3_INFinject","Gastranaerophilales",8e-04,0.0045
"2411","X9P252R1Dm3","DNEG3","P252","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Deltaproteobacteria_unclassified",8e-04,0.0045
"2412","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Deltaproteobacteria_unclassified",8e-04,0.0045
"2413","X9P252R1Dm3","DNEG3","P252","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Betaproteobacteriales",8e-04,0.0045
"2414","X9P287R3Dm3","DNEG3","P287","INFinject","Fecal Swab","DNEG3_INFinject","Pasteurellales",8e-04,0.0045
"2415","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","WCHB1-41",8e-04,0.0045
"2416","X9P252R1Dm3","DNEG3","P252","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Fibrobacterales",8e-04,0.0045
"2417","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Fibrobacterales",8e-04,0.0045
"2418","X9P322R4Dm3","DNEG3","P322","INFnm","Fecal Swab","DNEG3_INFnm","Fibrobacterales",8e-04,0.0045
"2419","X9P252R1Dm3","DNEG3","P252","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Synergistales",8e-04,0.0045
"2420","X9P262R1Dm3","DNEG3","P262","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Synergistales",8e-04,0.0045
"2421","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Synergistales",8e-04,0.0045
"2422","X9P322R4Dm3","DNEG3","P322","INFnm","Fecal Swab","DNEG3_INFnm","Synergistales",8e-04,0.0045
"2423","X9P287R3Dm3","DNEG3","P287","INFinject","Fecal Swab","DNEG3_INFinject","Oligosphaerales",8e-04,0.0045
"2424","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Oligosphaerales",8e-04,0.0045
"2425","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Bacteroidia_unclassified",8e-04,0.0045
"2426","X9P262R1Dm3","DNEG3","P262","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Pseudomonadales",8e-04,0.0045
"2427","X9P262R1Dm3","DNEG3","P262","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Anaeroplasmatales",8e-04,0.0045
"2428","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Verrucomicrobiae_unclassified",8e-04,0.0045
"2429","X9P321R4Dm3","DNEG3","P321","INFnm","Fecal Swab","DNEG3_INFnm","Enterobacteriales",8e-04,0.0045
"2430","X9P300R3Dm3","DNEG3","P300","INFinject","Fecal Swab","DNEG3_INFinject","Bifidobacteriales",8e-04,0.0045
"2431","X9P300R3Dm3","DNEG3","P300","INFinject","Fecal Swab","DNEG3_INFinject","Desulfovibrionales",8e-04,0.0045
"2432","X9P306R4Dm3","DNEG3","P306","INFnm","Fecal Swab","DNEG3_INFnm","Bacteria_unclassified",8e-04,0.0045
"2433","X9P321R4Dm3","DNEG3","P321","INFnm","Fecal Swab","DNEG3_INFnm","Pirellulales",8e-04,0.0045
"2434","X9P323R4Dm3","DNEG3","P323","INFnm","Fecal Swab","DNEG3_INFnm","Deferribacterales",8e-04,0.0045
"2435","X9P317R4Dm3","DNEG3","P317","INFnm","Fecal Swab","DNEG3_INFnm","Deltaproteobacteria_unclassified",8e-04,0.0045
"2436","X9P323R4Dm3","DNEG3","P323","INFnm","Fecal Swab","DNEG3_INFnm","Betaproteobacteriales",8e-04,0.0045
"2437","X9P323R4Dm3","DNEG3","P323","INFnm","Fecal Swab","DNEG3_INFnm","Rhodospirillales",8e-04,0.0045
"2438","X9P253R1Dm3","DNEG3","P253","NONINFnm","Fecal Swab","DNEG3_NONINFnm","WCHB1-41",8e-04,0.0045
"2439","X9P317R4Dm3","DNEG3","P317","INFnm","Fecal Swab","DNEG3_INFnm","WCHB1-41",8e-04,0.0045
"2440","X9P306R4Dm3","DNEG3","P306","INFnm","Fecal Swab","DNEG3_INFnm","Fibrobacterales",8e-04,0.0045
"2441","X9P323R4Dm3","DNEG3","P323","INFnm","Fecal Swab","DNEG3_INFnm","Fibrobacterales",8e-04,0.0045
"2442","X9P323R4Dm3","DNEG3","P323","INFnm","Fecal Swab","DNEG3_INFnm","Synergistales",8e-04,0.0045
"2443","X9P306R4Dm3","DNEG3","P306","INFnm","Fecal Swab","DNEG3_INFnm","Bacteroidia_unclassified",8e-04,0.0045
"2444","X9P317R4Dm3","DNEG3","P317","INFnm","Fecal Swab","DNEG3_INFnm","Bacteroidia_unclassified",8e-04,0.0045
"2445","X9P317R4Dm3","DNEG3","P317","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria_unclassified",8e-04,0.0045
"2446","X9P317R4Dm3","DNEG3","P317","INFnm","Fecal Swab","DNEG3_INFnm","Anaeroplasmatales",8e-04,0.0045
"2447","X9P257R1Dm3","DNEG3","P257","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Enterobacteriales",8e-04,0.0045
"2448","X9P309R4Dminus3","DNEG3","P309","INFnm","Fecal or Fecal swab","DNEG3_INFnm","Enterobacteriales",8e-04,0.0045
"2449","X9P309R4Dminus3","DNEG3","P309","INFnm","Fecal or Fecal swab","DNEG3_INFnm","Bifidobacteriales",8e-04,0.0045
"2450","X9P312R4Dm3","DNEG3","P312","INFnm","Fecal Swab","DNEG3_INFnm","Bifidobacteriales",8e-04,0.0045
"2451","X9P265R1Dm3","DNEG3","P265","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Campylobacterales",8e-04,0.0045
"2452","X9P291R3Dminus3","DNEG3","P291","INFinject","Fecal or Fecal swab","DNEG3_INFinject","Campylobacterales",8e-04,0.0045
"2453","X9P304R3Dm3","DNEG3","P304","INFinject","Fecal Swab","DNEG3_INFinject","Mollicutes_RF39",8e-04,0.0045
"2454","X9P312R4Dm3","DNEG3","P312","INFnm","Fecal Swab","DNEG3_INFnm","Mollicutes_RF39",8e-04,0.0045
"2455","X9P310R4Dm3","DNEG3","P310","INFnm","Fecal Swab","DNEG3_INFnm","Bacteria_unclassified",8e-04,0.0045
"2456","X9P304R3Dm3","DNEG3","P304","INFinject","Fecal Swab","DNEG3_INFinject","Verrucomicrobiales",8e-04,0.0045
"2457","X9P304R3Dm3","DNEG3","P304","INFinject","Fecal Swab","DNEG3_INFinject","Pirellulales",8e-04,0.0045
"2458","X9P310R4Dm3","DNEG3","P310","INFnm","Fecal Swab","DNEG3_INFnm","Pirellulales",8e-04,0.0045
"2459","X9P257R1Dm3","DNEG3","P257","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Gastranaerophilales",8e-04,0.0045
"2460","X9P309R4Dminus3","DNEG3","P309","INFnm","Fecal or Fecal swab","DNEG3_INFnm","Gastranaerophilales",8e-04,0.0045
"2461","X9P312R4Dm3","DNEG3","P312","INFnm","Fecal Swab","DNEG3_INFnm","Gastranaerophilales",8e-04,0.0045
"2462","X9P312R4Dm3","DNEG3","P312","INFnm","Fecal Swab","DNEG3_INFnm","Deferribacterales",8e-04,0.0045
"2463","X9P304R3Dm3","DNEG3","P304","INFinject","Fecal Swab","DNEG3_INFinject","Deltaproteobacteria_unclassified",8e-04,0.0045
"2464","X9P310R4Dm3","DNEG3","P310","INFnm","Fecal Swab","DNEG3_INFnm","Betaproteobacteriales",8e-04,0.0045
"2465","X9P324R4Dm3","DNEG3","P324","INFnm","Fecal Swab","DNEG3_INFnm","Clostridia_unclassified",8e-04,0.0045
"2466","X9P257R1Dm3","DNEG3","P257","NONINFnm","Fecal Swab","DNEG3_NONINFnm","WCHB1-41",8e-04,0.0045
